,summary_date,period_id_x,is_longest,timezone_x,bedtime_end,bedtime_start,breath_average,duration,total_x,awake,rem,deep,light,midpoint_time,Eficiencia del sueño (%),restless,onset_latency,hr_5min,hr_average,hr_lowest,hypnogram_5min,rmssd,rmssd_5min,SleepScore,score_alignment,score_deep,score_disturbances,score_efficiency,score_latency,score_rem,score_total,temperature_deviation,temperature_trend_deviation,bedtime_start_delta,bedtime_end_delta,midpoint_at_delta,temperature_delta,period_id_y,score_y,score_previous_day,score_previous_night,score_recovery_index,score_resting_hr,score_temperature,rest_mode_state_x,score_hrv_balance,score_sleep_balance,score_activity_balance,timezone_y,day_start,day_end,cal_active,cal_total,class_5min,steps,daily_movement,non_wear,rest,inactive,low,medium,high,inactivity_alerts,average_met,met_1min,met_min_inactive,met_min_low,met_min_medium,met_min_high,target_calories,target_km,target_miles,to_target_km,to_target_miles,score,score_meet_daily_targets,score_move_every_hour,score_recovery_time,score_stay_active,score_training_frequency,score_training_volume,rest_mode_state_y,total_y,weekday,dayname,date,index,dayfeeling
0,2021-07-26,0,1,-180,2021-07-27T10:17:29-03:00,2021-07-27T00:57:29-03:00,14.875,9.333333333333334,7.666666666666667,1.6666666666666667,1.475,1.0833333333333333,18390,16290,82,47,540,"[0, 0, 60, 59, 60, 60, 60, 61, 57, 57, 59, 60, 61, 64, 65, 62, 62, 63, 61, 60, 61, 60, 60, 60, 60, 59, 56, 56, 59, 58, 59, 59, 59, 59, 55, 63, 69, 66, 63, 63, 60, 58, 61, 61, 61, 62, 62, 57, 60, 60, 60, 59, 58, 59, 59, 61, 61, 61, 60, 62, 68, 66, 67, 66, 62, 62, 59, 58, 59, 58, 59, 59, 60, 59, 55, 57, 58, 63, 61, 63, 64, 63, 63, 59, 58, 59, 58, 59, 58, 59, 58, 57, 58, 59, 59, 60, 59, 60, 61, 60, 60, 62, 59, 60, 64, 63, 66, 63, 65, 61, 68, 69, 0]",60.61,55.0,4422211122211122442221111122221222243322242222222222222142223334422422222222332334222222222233333322233333344444,61,"[0, 0, 74, 86, 69, 68, 69, 67, 65, 57, 55, 55, 54, 68, 47, 37, 49, 55, 56, 52, 50, 50, 56, 52, 52, 62, 72, 68, 70, 70, 66, 67, 64, 58, 67, 61, 28, 52, 54, 49, 61, 60, 60, 60, 50, 49, 51, 68, 68, 73, 74, 66, 59, 72, 76, 61, 66, 63, 68, 58, 35, 40, 39, 48, 65, 58, 72, 68, 80, 81, 70, 71, 72, 73, 82, 72, 56, 45, 55, 51, 56, 56, 74, 61, 62, 51, 67, 65, 69, 80, 80, 79, 64, 59, 60, 65, 69, 71, 58, 57, 51, 47, 58, 59, 77, 72, 52, 54, 52, 69, 49, 37, 0]",66,25,58,49,76,83,69,78,-0.32,0.01,3449,37049,19739,-0.32,0,85,93,64,100,89,92,0,,,,-180,2021-07-26T04:00:00-03:00,2021-07-27T03:59:59-03:00,262,2491,111111111111111211111111111122211111111211111111111112211111111111111111111222332222222222222222222223322322223222222222233233333333433333343233223323323222233222333223323332322221110000222223220000000000000020000000000000022322233222222332222222322222211111111111111111111111111111111111,5018,4351,166,571,471,218,14,0,1,1.3125,"[1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 1.1, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.4, 1.1, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 1.1, 1.7, 1.0, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 1.5, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 1.3, 0.9, 0.9, 1.1, 1.0, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 1.3, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.1, 1.1, 0.9, 0.9, 1.1, 1.4, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 1.0, 1.7, 1.0, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 1.0, 0.9, 0.9, 1.1, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 1.0, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.8, 0.9, 0.9, 1.0, 0.9, 1.0, 1.1, 1.2, 1.0, 0.9, 4.8, 1.4, 1.6, 2.0, 3.0, 1.4, 1.4, 1.4, 1.4, 1.7, 1.3, 1.3, 1.2, 1.5, 1.9, 1.5, 1.2, 1.2, 1.3, 1.2, 1.5, 1.2, 1.2, 1.4, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.5, 1.2, 1.2, 2.8, 1.5, 1.2, 1.4, 1.3, 1.4, 1.3, 1.3, 1.3, 1.2, 1.2, 1.2, 1.3, 1.2, 1.3, 1.3, 1.3, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.5, 1.2, 1.3, 1.3, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 1.6, 1.2, 1.3, 1.4, 1.2, 1.2, 1.4, 1.3, 1.4, 1.3, 1.3, 1.3, 1.2, 1.2, 1.4, 1.3, 1.3, 1.3, 1.3, 1.2, 1.2, 1.2, 1.4, 1.4, 1.3, 1.3, 1.2, 1.5, 1.5, 1.3, 1.2, 1.3, 1.5, 1.2, 1.3, 1.3, 1.2, 1.2, 1.3, 1.3, 1.2, 1.2, 1.3, 1.6, 2.5, 1.5, 1.6, 1.7, 1.8, 1.8, 1.6, 1.3, 1.9, 1.8, 1.7, 1.5, 1.3, 1.2, 1.4, 1.4, 1.7, 1.3, 1.2, 1.2, 1.3, 1.7, 1.7, 3.0, 1.7, 1.4, 1.3, 1.4, 2.0, 1.4, 1.3, 1.3, 1.3, 1.4, 1.5, 1.3, 1.5, 1.5, 1.7, 1.5, 1.3, 1.3, 2.4, 1.2, 1.3, 1.2, 1.6, 1.4, 1.3, 1.9, 2.0, 1.2, 1.3, 1.3, 1.3, 1.2, 1.2, 1.3, 1.4, 1.2, 1.3, 1.4, 1.4, 1.3, 1.5, 1.3, 1.4, 1.7, 1.2, 1.3, 1.6, 1.2, 1.2, 1.4, 1.4, 1.3, 1.5, 1.6, 1.6, 1.8, 1.3, 1.4, 1.3, 1.4, 2.5, 1.7, 1.5, 1.3, 1.2, 1.3, 1.3, 1.3, 1.2, 1.3, 1.4, 1.3, 1.3, 1.3, 1.3, 1.3, 1.9, 2.5, 1.5, 1.5, 3.0, 1.5, 2.8, 4.3, 2.5, 1.8, 2.5, 1.4, 1.4, 1.3, 1.3, 1.2, 1.5, 1.7, 1.5, 1.8, 2.3, 1.7, 2.1, 1.7, 1.9, 1.9, 1.5, 2.0, 4.3, 2.3, 3.2, 3.5, 2.3, 1.8, 3.6, 1.6, 2.3, 1.7, 1.4, 1.4, 1.8, 1.3, 1.9, 2.3, 1.6, 1.7, 1.7, 1.5, 1.9, 1.6, 1.6, 2.7, 1.8, 2.4, 2.1, 3.5, 1.8, 1.2, 2.0, 5.4, 4.6, 5.4, 2.3, 1.9, 3.1, 2.8, 3.6, 1.4, 1.3, 1.3, 2.6, 3.1, 1.8, 1.2, 1.9, 1.4, 1.7, 1.3, 1.9, 2.7, 1.9, 2.9, 1.3, 1.6, 1.6, 1.9, 3.0, 2.0, 3.3, 3.2, 5.1, 5.6, 2.0, 2.3, 5.4, 4.6, 1.9, 2.2, 1.7, 1.9, 5.9, 2.1, 1.5, 1.5, 1.3, 1.6, 1.6, 1.7, 2.8, 2.1, 4.2, 3.0, 3.7, 1.3, 1.3, 1.2, 1.3, 1.2, 1.4, 1.3, 1.3, 1.3, 1.2, 1.3, 1.3, 1.5, 1.2, 1.2, 1.3, 1.7, 1.5, 4.4, 1.4, 2.5, 2.8, 1.5, 1.4, 1.4, 1.4, 1.4, 1.5, 1.4, 1.9, 1.8, 1.7, 2.6, 1.3, 1.7, 1.5, 1.7, 3.1, 1.7, 1.4, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.8, 2.2, 1.9, 1.6, 1.7, 1.5, 1.5, 1.7, 1.5, 1.6, 1.9, 1.5, 1.5, 1.7, 1.6, 1.4, 1.4, 1.7, 1.4, 1.5, 1.4, 1.5, 1.9, 1.5, 1.5, 1.7, 1.5, 1.4, 2.2, 2.4, 2.9, 1.7, 1.8, 1.5, 1.4, 1.5, 1.5, 1.6, 1.5, 1.4, 1.6, 1.6, 1.4, 2.1, 1.6, 1.6, 1.5, 1.3, 1.5, 2.4, 1.9, 3.2, 2.3, 1.8, 3.4, 2.8, 2.7, 4.1, 2.5, 3.5, 4.6, 4.2, 4.9, 1.4, 1.6, 1.4, 1.7, 1.9, 1.5, 1.2, 1.3, 1.3, 1.2, 1.6, 2.9, 1.5, 1.5, 2.2, 1.5, 1.6, 1.4, 2.3, 1.7, 1.3, 1.7, 1.6, 1.9, 1.5, 1.8, 1.4, 1.9, 1.4, 1.8, 1.7, 1.7, 1.9, 2.4, 2.8, 1.8, 1.7, 1.3, 2.3, 1.3, 1.4, 1.4, 1.3, 1.7, 1.9, 1.5, 1.9, 1.8, 1.7, 1.5, 2.5, 1.5, 1.3, 1.4, 1.6, 1.3, 1.3, 1.3, 1.3, 1.5, 1.2, 1.3, 1.3, 1.3, 1.3, 1.2, 1.3, 1.2, 1.2, 0.9, 1.1, 0.9, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 1.1, 1.1, 0.9, 0.9, 0.9, 0.9, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.7, 1.6, 1.7, 1.8, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.1, 1.2, 1.2, 1.2, 1.2, 1.4, 1.2, 1.2, 1.2, 1.2, 1.3, 1.3, 1.2, 1.2, 1.1, 0.9, 1.1, 4.8, 3.8, 1.6, 0.9, 1.2, 1.2, 1.2, 1.2, 0.9, 0.9, 0.9, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.9, 0.9, 0.9, 0.9, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.1, 1.5, 1.7, 2.6, 1.3, 1.6, 1.4, 1.5, 3.0, 5.2, 3.6, 1.4, 1.2, 1.3, 1.3, 1.3, 1.3, 1.2, 1.2, 1.2, 1.3, 1.2, 1.8, 1.6, 1.6, 1.5, 1.4, 1.6, 2.2, 2.0, 1.7, 2.1, 3.0, 1.9, 1.4, 1.4, 1.3, 1.4, 1.4, 1.3, 1.4, 1.4, 1.3, 1.4, 1.3, 1.2, 1.7, 1.5, 2.0, 1.6, 1.2, 1.3, 1.2, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.3, 2.6, 2.3, 1.8, 1.7, 1.9, 1.6, 1.9, 1.9, 1.9, 4.3, 2.7, 1.6, 1.3, 1.4, 1.2, 1.3, 1.2, 1.3, 1.2, 1.2, 1.4, 1.3, 1.3, 1.3, 1.4, 1.3, 1.2, 1.4, 1.4, 1.2, 1.2, 1.4, 1.1, 1.2, 1.3, 1.3, 1.3, 1.2, 1.4, 1.5, 1.2, 1.1, 1.2, 1.4, 1.2, 1.4, 1.2, 1.3, 4.2, 1.5, 2.1, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.7, 1.3, 1.4, 1.3, 1.3, 1.2, 1.3, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 1.2, 0.9, 0.9, 0.9, 1.0, 1.4, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 1.1, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 1.2, 0.9, 1.0, 1.4, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]",9,139,50,0,650,12.0,7.4564520000000005,7.0,4.349597,91,78,95,100,83,100,98,0,232,0,Monday,2021-07-26,0,Moderate
